IDNO	LINE	BDNO	BCNO	FR_CODE	FR_SEQ	CAR_FAMILY	CAR_NAME	RS_DATETIME	RF_DATETIME	STAYRESULT
7111260910	1	14752	928	091	4015420	    	CN	2015-11-25 19:45:00.000	2015-11-25 21:25:41.000	55
7111260912	1	14635	812	083	4005397	    	CN	2015-11-26 09:48:59.000	NULL	NULL
7111260913	1	14567	744	703	J081903	    	CN	2015-11-25 17:59:27.000	2015-11-25 18:07:07.000	8
7111260914	1	14695	871	703	J081906	    	CN	2015-11-25 19:26:05.000	2015-11-25 21:36:35.000	85
7111260915	1	14728	904	703	J081907	    	CN	2015-11-25 19:35:43.000	2015-11-25 20:09:20.000	34
7111260916	1	14666	843	703	J081905	    	CN	2015-11-25 19:00:55.000	2015-11-25 20:40:10.000	100
7111260918	1	14553	730	703	J081902	    	CN	2015-11-25 16:51:50.000	2015-11-25 18:12:26.000	81
7111260920	1	14807	983	703	J081909	    	CN	2015-11-25 21:28:47.000	2015-11-25 22:16:11.000	48
7111260921	1	14433	610	703	J081899	    	CN	2015-11-25 15:13:17.000	2015-11-25 15:43:10.000	28
7111260923	1	14780	956	703	J081908	    	CN	2015-11-25 20:39:22.000	2015-11-25 22:22:15.000	58
7111260928	1	15063	239	703	J081916	    	CN	2015-11-26 07:10:30.000	2015-11-26 08:22:53.000	72
7111260929	1	15009	185	703	J081914	    	CN	2015-11-26 01:09:16.000	2015-11-26 06:36:43.000	66
7111260932	1	14920	096	703	J081912	    	CN	2015-11-26 00:30:10.000	2015-11-26 06:41:06.000	106
7411240003	1	12687	870	814	6009277	    	CB	2015-11-24 08:46:31.000	2015-11-24 10:23:45.000	97
7411250001	1	13633	813	812	6022348	    	CB	2015-11-24 18:48:59.000	2015-11-24 19:19:17.000	31
7411250002	1	14265	444	812	6022349	    	CB	2015-11-25 10:05:49.000	2015-11-25 12:46:21.000	116
7411260002	1	14580	757	812	6022350	    	CB	2015-11-25 19:41:52.000	2015-11-25 20:05:46.000	24
